"#tblds_07_HydrCond.csv: Hydraulic conductivities of geologic materials at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA in July and August of 1996. These tests were performed on wells using the pneumatic slug-test method or the packer/vacuum slug-test method (as described in Strobel et al., 1998). If the water level in the test well was below the screened interval, had an absence of floating crude oil, and did not have a leaky casing then they were analyzed using the pneumatic method. If the wells did not meet one or more of the pneumatic method requirements, then the packer/vacuum method was used.",,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,rep_no,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_07,x910,910,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,7.51,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x912,912,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,7.88,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x916,916,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,4.25,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x955A,955A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,3,xLS020,HydrCond_ms,,0.000104,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x955A,955A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,,xLS019,HydrCond_mean_ms,,9.82E-05,xLSBW1,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x955A,955A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,10.2,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x957A,957A,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,3.78,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9016,9016V,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,5.94,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9017,9017,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,5.82,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9021,9021,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,4.82,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9025,9025,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.84,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9026,9026,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,8.61,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
ds_07,x9027,9027,8/1/1996,Sample date acccurate to the year and accurate between months (date between July 1 and August 31).,1,x30210,Wtbl_mBLS,,4,xWLPTR,"Strobel, M.L., Delin, G.N., Munson, C.J., 1998, Spacial variation in saturation hydraulic conductivity of sediments at a crude-oil spill site near Bemidji, Minnesota: U.S. Geological Survey Water-Resources Investigations Report 98-4053, p. 13. ",
