"#tblds_01_OilData.csv: Concentrations of volatile organic compounds in oil samples collected at the  National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA and an oil spill site near Cass Lake, Minnesota, USA between 1984 and 2010.",,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's.",,,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,sample_type_cd,lab_type_cd,lab_rep_cd,lab_run_cd,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_01,x421B,B421-05C,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO041,EtBz_mgG,,1.915,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08A,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO041,EtBz_mgG,,1.72,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08B,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO041,EtBz_mgG,,1.73,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08C,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO041,EtBz_mgG,,1.782,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-89,7/15/2009,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,2.108,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-05,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,1.542,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,0.738,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO041,EtBz_mgG,,1.513,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO041,EtBz_mgG,,1.54,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,1.721,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,1.703,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,1.695,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,2.032,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,1.898,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.153,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.428,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x604A,B604-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,1.764,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.548,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.367,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO060,nC6_mgG,,8.724,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO061,nC7_mgG,,15.71,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO062,nC8_mgG,,9.163,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO053,mXyl_mgG,,3.323,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO053,mXyl_mgG,,3.356,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO053,mXyl_mgG,,3.413,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,2,xLO053,mXyl_mgG,,3.489,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO053,mXyl_mgG,,3.292,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,2,xLO053,mXyl_mgG,,3.396,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,3.336,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05A,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO053,mXyl_mgG,,3.599,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05B,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO053,mXyl_mgG,,3.628,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05C,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO053,mXyl_mgG,,3.679,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08A,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO053,mXyl_mgG,,3.647,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08B,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO053,mXyl_mgG,,3.635,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08C,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO053,mXyl_mgG,,3.769,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-89,7/15/2009,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,3.896,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-05,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,3.027,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,2.317,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO053,mXyl_mgG,,3.178,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO053,mXyl_mgG,,3.087,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,3.144,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,3.382,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,3.283,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,3.633,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,3.617,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO063,nC9_mgG,,10.167,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO057,nC10_mgG,,8.253,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x604A,B604-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,2.864,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO058,nC11_mgG,,8.097,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x301A,B301-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO059,nC12_mgG,,7.692,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x534B,B534B-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO036,Bz_mgG,,1.861,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x534A,B534A-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO036,Bz_mgG,,0.923,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x534B,B534B-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO072,Tol_mgG,,4.92,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO068,pXyl_mgG,,0.795,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO068,pXyl_mgG,,0.802,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO068,pXyl_mgG,,0.798,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,2,xLO068,pXyl_mgG,,0.784,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO068,pXyl_mgG,,0.782,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,2,xLO068,pXyl_mgG,,0.77,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO068,pXyl_mgG,,0.792,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
